,totoff,vol,totbid,amount,last,low,high,open,avebid,aveoff,trade,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,ask1,ask2,ask3,ask4,ask5,ask6,ask7,ask8,ask9,ask10,bid_vol1,bid_vol2,bid_vol3,bid_vol4,bid_vol5,bid_vol6,bid_vol7,bid_vol8,bid_vol9,bid_vol10,ask_vol1,ask_vol2,ask_vol3,ask_vol4,ask_vol5,ask_vol6,ask_vol7,ask_vol8,ask_vol9,ask_vol10
110521000,22267704.0,126165894.0,13364342.0,1559010088.0,122800.0,121500.0,125700.0,125500.0,120200.0,128900.0,45145.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,117600.0,541500.0,193617.0,38400.0,17500.0,284640.0,90385.0,225100.0,308800.0,195000.0,330220.0,54000.0,792000.0,45500.0,517900.0,194600.0,41060.0,550800.0,63364.0,39700.0
110524000,22261404.0,126172094.0,13381842.0,1559086213.0,122800.0,121500.0,125700.0,125500.0,120200.0,128900.0,45148.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,133000.0,542200.0,193717.0,39400.0,17500.0,284640.0,90385.0,225600.0,308800.0,195000.0,325620.0,54000.0,797400.0,39200.0,517100.0,194600.0,41060.0,550800.0,63364.0,39700.0
110527000,22258204.0,126193094.0,13374642.0,1559343948.0,122800.0,121500.0,125700.0,125500.0,120200.0,128900.0,45155.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,119000.0,547200.0,193717.0,39400.0,17500.0,284640.0,90385.0,225600.0,308800.0,197000.0,322020.0,54000.0,797500.0,39200.0,517100.0,194600.0,41060.0,550800.0,63364.0,39700.0
110530000,22206604.0,126255894.0,13375342.0,1560115092.0,122800.0,121500.0,125700.0,125500.0,120200.0,128900.0,45163.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,116000.0,547200.0,196317.0,39400.0,17500.0,284640.0,90385.0,225700.0,308800.0,197000.0,270720.0,54000.0,796500.0,39200.0,518100.0,194600.0,41060.0,550500.0,63364.0,39700.0
110533000,22201604.0,126270194.0,13363042.0,1560290647.0,122800.0,121500.0,125700.0,125500.0,120200.0,128900.0,45173.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,112200.0,546900.0,195317.0,39400.0,17500.0,284640.0,90385.0,218500.0,308800.0,197000.0,261220.0,56900.0,796500.0,39200.0,518100.0,194600.0,41060.0,551500.0,63364.0,39700.0
110536000,22205204.0,126272094.0,13392142.0,1560313979.0,122800.0,121500.0,125700.0,125500.0,120200.0,128900.0,45175.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,143900.0,547900.0,195317.0,39400.0,17500.0,284340.0,90385.0,215100.0,308800.0,197000.0,259320.0,57400.0,796500.0,39200.0,518100.0,194600.0,41060.0,551500.0,63364.0,39700.0
110539000,22192604.0,126285414.0,13388422.0,1560477490.0,122700.0,121500.0,125700.0,125500.0,120200.0,128900.0,45190.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,138280.0,547800.0,195317.0,39400.0,17500.0,284340.0,90385.0,215100.0,308800.0,197000.0,251820.0,57400.0,796500.0,39200.0,518100.0,194600.0,41060.0,551500.0,63364.0,39700.0
110542000,22200404.0,126286414.0,13389122.0,1560489769.0,122800.0,121500.0,125700.0,125500.0,120200.0,128900.0,45193.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,138180.0,547800.0,195017.0,39400.0,17500.0,284340.0,90385.0,215100.0,308600.0,197000.0,253320.0,57400.0,796500.0,39200.0,518100.0,194600.0,41060.0,551500.0,63364.0,39700.0
110545000,22214504.0,126304214.0,13472022.0,1560708176.0,122700.0,121500.0,125700.0,125500.0,120200.0,128900.0,45206.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,228780.0,547800.0,194917.0,39400.0,17500.0,284340.0,90385.0,215200.0,309200.0,197000.0,267420.0,57400.0,796500.0,39200.0,518100.0,194600.0,41060.0,551500.0,63364.0,39700.0
110548000,22166204.0,126352114.0,13472322.0,1561296387.0,122800.0,121500.0,125700.0,125500.0,120200.0,128900.0,45215.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,231880.0,547800.0,194917.0,39400.0,17500.0,284340.0,90385.0,265200.0,309200.0,197000.0,219620.0,57400.0,796500.0,39200.0,518100.0,194600.0,41060.0,551500.0,63364.0,39700.0
110551000,22086304.0,126440214.0,13464722.0,1562378179.0,122700.0,121500.0,125700.0,125500.0,120200.0,129000.0,45224.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,224280.0,547800.0,194917.0,39400.0,17500.0,284340.0,90385.0,265200.0,309200.0,197000.0,139420.0,57400.0,796500.0,39200.0,518100.0,194600.0,41060.0,551500.0,63364.0,39700.0
110554000,22069004.0,126461714.0,13454322.0,1562642199.0,122800.0,121500.0,125700.0,125500.0,120200.0,129000.0,45232.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,224780.0,548800.0,192417.0,29700.0,17500.0,284340.0,90385.0,265400.0,309200.0,197000.0,118420.0,61900.0,796500.0,39200.0,518100.0,194600.0,41060.0,551500.0,63364.0,39700.0
110557000,22042204.0,126502814.0,13367422.0,1563146907.0,122800.0,121500.0,125700.0,125500.0,120200.0,129000.0,45241.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,222580.0,548800.0,192417.0,29700.0,17500.0,284340.0,90385.0,265400.0,309200.0,197000.0,82720.0,61900.0,796500.0,39200.0,518100.0,194600.0,41060.0,550500.0,63364.0,39700.0
110600000,22033204.0,126522714.0,13371122.0,1563391269.0,122800.0,121500.0,125700.0,125500.0,120200.0,129000.0,45250.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,223280.0,548800.0,193417.0,29700.0,17500.0,284340.0,90385.0,265400.0,309200.0,199000.0,63820.0,71900.0,796400.0,39200.0,518100.0,194600.0,41060.0,550500.0,63364.0,39700.0
110603000,22020804.0,126542814.0,12868122.0,1563638097.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45253.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,223580.0,48800.0,192617.0,27900.0,17500.0,284340.0,90385.0,265400.0,309200.0,198700.0,43720.0,79300.0,796400.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,39700.0
110606000,22017804.0,126553214.0,12863422.0,1563765775.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45258.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,224480.0,48800.0,192717.0,27900.0,17500.0,284340.0,89485.0,265400.0,304300.0,198700.0,41320.0,79300.0,796400.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,39700.0
110609000,22016604.0,126573114.0,12853622.0,1564010017.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45273.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,212480.0,48800.0,192717.0,27900.0,17500.0,284340.0,89485.0,265400.0,304300.0,197700.0,36620.0,82300.0,794400.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,41200.0
110612000,22002104.0,126588414.0,12858022.0,1564197898.0,122700.0,121500.0,125700.0,125500.0,120100.0,129000.0,45281.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,212780.0,48800.0,192717.0,27900.0,17500.0,284340.0,89485.0,266400.0,304300.0,197700.0,21620.0,82800.0,794400.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,41200.0
110615000,21978804.0,126628114.0,12906822.0,1564685360.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45295.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,220280.0,48800.0,192717.0,27900.0,17500.0,284340.0,89485.0,266400.0,304300.0,197700.0,6420.0,82800.0,794400.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,41200.0
110618000,21977604.0,126634814.0,12908222.0,1564767601.0,122700.0,121500.0,125700.0,125500.0,120100.0,129000.0,45301.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,220580.0,48800.0,192917.0,27900.0,17500.0,284340.0,90485.0,265900.0,304700.0,197700.0,3220.0,82800.0,794400.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,41200.0
110621000,21983304.0,126637914.0,12914622.0,1564805669.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45305.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,221380.0,48800.0,192917.0,27900.0,17500.0,284340.0,90485.0,270900.0,304700.0,197700.0,6620.0,82800.0,794400.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,41200.0
110624000,22170104.0,126663514.0,12909822.0,1565119977.0,122700.0,121500.0,125700.0,125500.0,120100.0,128900.0,45316.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,216280.0,48800.0,192917.0,27900.0,17500.0,284340.0,90485.0,271200.0,304700.0,198000.0,190420.0,82800.0,794400.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,41200.0
110627000,22021524.0,126745514.0,12910322.0,1566126927.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45324.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,216580.0,48800.0,192917.0,27900.0,17500.0,284340.0,90485.0,271200.0,304700.0,197700.0,113420.0,82800.0,794400.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,41200.0
110630000,22051624.0,126751714.0,12912222.0,1566203062.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45328.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,217980.0,48800.0,193417.0,27900.0,17500.0,284340.0,90485.0,271200.0,304700.0,197700.0,112720.0,113100.0,794900.0,39200.0,518100.0,194900.0,41060.0,550500.0,63364.0,41200.0
110633000,22030224.0,126777014.0,12935722.0,1566513697.0,122700.0,121500.0,125700.0,125500.0,120100.0,129000.0,45332.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,241280.0,48800.0,193417.0,27900.0,17500.0,284340.0,90485.0,271700.0,304700.0,197700.0,92320.0,112100.0,794900.0,39200.0,518100.0,194900.0,41060.0,550200.0,63364.0,41200.0
110636000,22001924.0,126807114.0,12942922.0,1566883324.0,122700.0,121500.0,125700.0,125500.0,120100.0,129000.0,45334.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,241180.0,48800.0,193417.0,27900.0,17500.0,284340.0,90485.0,271700.0,304700.0,197700.0,64320.0,112400.0,794900.0,39200.0,518100.0,194900.0,41060.0,550200.0,63364.0,41200.0
110639000,22005424.0,126810214.0,12944622.0,1566921378.0,122700.0,121500.0,125700.0,125500.0,120100.0,129000.0,45340.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,242780.0,48300.0,193317.0,27900.0,17800.0,284340.0,90485.0,271700.0,304700.0,197700.0,64420.0,112400.0,794900.0,42600.0,518100.0,194900.0,41060.0,550200.0,63364.0,41200.0
110642000,22002724.0,126827414.0,12935722.0,1567132551.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45349.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,239880.0,48300.0,193317.0,27900.0,17800.0,284340.0,90485.0,271600.0,300200.0,197700.0,57020.0,117400.0,794900.0,42600.0,518100.0,194900.0,41060.0,549900.0,63364.0,41200.0
110645000,22005524.0,126836714.0,12941522.0,1567246755.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45355.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,246380.0,48300.0,193317.0,26500.0,17800.0,284340.0,90485.0,271600.0,300200.0,197700.0,61420.0,117800.0,794900.0,42600.0,518100.0,192900.0,41060.0,549900.0,63364.0,41200.0
110648000,22001624.0,126844514.0,12948322.0,1567342539.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45358.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,251680.0,48300.0,194417.0,26500.0,17800.0,284340.0,90485.0,271600.0,300200.0,198100.0,57220.0,117800.0,794900.0,42600.0,518100.0,192900.0,41060.0,549900.0,63364.0,41200.0
110651000,22001224.0,126848414.0,12937422.0,1567390405.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45362.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,249080.0,48300.0,194417.0,21500.0,17800.0,283340.0,85485.0,272600.0,300200.0,198100.0,55920.0,117800.0,795600.0,42600.0,518100.0,192900.0,41060.0,549900.0,63364.0,41200.0
110654000,21996324.0,126858914.0,12929122.0,1567519343.0,122700.0,121500.0,125700.0,125500.0,120100.0,129000.0,45366.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,248880.0,40800.0,193217.0,21500.0,17000.0,283640.0,85985.0,273200.0,300200.0,198100.0,50520.0,118300.0,795600.0,42600.0,518100.0,192900.0,41060.0,549900.0,63364.0,41200.0
110657000,21987924.0,126861514.0,12920322.0,1567551265.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45370.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,243280.0,42800.0,193217.0,21500.0,17000.0,283640.0,85685.0,273200.0,300200.0,198100.0,76820.0,118300.0,795600.0,42600.0,518100.0,192900.0,41060.0,549900.0,63364.0,41200.0
110700000,21991224.0,126913514.0,12870722.0,1568189324.0,122700.0,121500.0,125700.0,125500.0,120100.0,129000.0,45392.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,194380.0,42800.0,193217.0,21500.0,17000.0,283540.0,85685.0,274200.0,300200.0,198100.0,80120.0,118300.0,795600.0,42600.0,518100.0,192900.0,41060.0,549900.0,63364.0,41200.0
110703000,21993724.0,126918714.0,12880122.0,1568253180.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45396.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,203680.0,42800.0,193817.0,21500.0,17000.0,283540.0,85685.0,274200.0,300200.0,198100.0,81920.0,118300.0,795700.0,42600.0,518100.0,192900.0,41060.0,550500.0,63364.0,41200.0
110706000,21952124.0,126975114.0,12878422.0,1568945747.0,122700.0,121500.0,125700.0,125500.0,120100.0,129000.0,45422.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,201180.0,42800.0,193817.0,21500.0,17000.0,283540.0,85685.0,274200.0,300200.0,198900.0,30120.0,128500.0,795700.0,42600.0,518100.0,192900.0,41060.0,550500.0,63364.0,41200.0
110709000,21949124.0,126986114.0,12876822.0,1569080808.0,122700.0,121500.0,125700.0,125500.0,120100.0,129000.0,45430.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,199480.0,42800.0,193817.0,21500.0,17000.0,283540.0,85685.0,274300.0,300200.0,198900.0,21020.0,128500.0,795800.0,47600.0,518100.0,192900.0,41060.0,550500.0,63364.0,41200.0
110712000,21928104.0,127018534.0,12961202.0,1569478926.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45436.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,70580.0,209880.0,42800.0,193817.0,21500.0,17000.0,283540.0,85685.0,274400.0,300200.0,128500.0,795800.0,47600.0,518100.0,192900.0,41060.0,550500.0,63364.0,41200.0,70100.0
110715000,21939004.0,127068734.0,12920702.0,1570095399.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45440.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,39280.0,203880.0,41300.0,193817.0,22000.0,17000.0,283540.0,85685.0,274400.0,300600.0,139400.0,795800.0,47600.0,518100.0,192900.0,41060.0,550500.0,63364.0,41200.0,70100.0
110718000,21955704.0,127074934.0,12922002.0,1570171552.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45445.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,34880.0,209880.0,42300.0,193817.0,22000.0,17000.0,283540.0,85685.0,273100.0,300600.0,155100.0,796800.0,47600.0,518100.0,192900.0,41060.0,550500.0,63364.0,41200.0,70100.0
110721000,21969104.0,127075034.0,12934002.0,1570172781.0,122900.0,121500.0,125700.0,125500.0,120100.0,129000.0,45446.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,42380.0,209880.0,43800.0,193817.0,22000.0,17000.0,283540.0,85685.0,273100.0,300600.0,169500.0,796800.0,47600.0,518100.0,192900.0,41060.0,550500.0,63364.0,41200.0,70100.0
110724000,21952304.0,127091934.0,12950602.0,1570380482.0,122900.0,121500.0,125700.0,125500.0,120100.0,129000.0,45449.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,51880.0,213480.0,44800.0,193817.0,22000.0,17000.0,283540.0,85685.0,275600.0,300600.0,152700.0,796800.0,47600.0,518100.0,192900.0,41060.0,550500.0,63364.0,41200.0,70100.0
110727000,21953004.0,127115834.0,12822802.0,1570673982.0,122800.0,121500.0,125700.0,125500.0,120100.0,129000.0,45460.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,29080.0,212980.0,44800.0,193817.0,22000.0,17000.0,283540.0,85685.0,275600.0,196800.0,152500.0,797700.0,47600.0,518100.0,192900.0,41060.0,550500.0,63364.0,41200.0,70100.0
110730000,21993204.0,127117334.0,12842402.0,1570692410.0,122900.0,121500.0,125700.0,125500.0,120100.0,129000.0,45462.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,48880.0,212980.0,39800.0,193817.0,22000.0,17200.0,283840.0,85685.0,275600.0,196800.0,201300.0,797500.0,47600.0,518100.0,192900.0,41060.0,550500.0,54864.0,41200.0,70100.0
